source_target_gene,n_cells
MLLT11,375
MLLT3,153
MLLT6,223
MLN,148
MLNR,161
MLPH,311
MLST8,125
MLX,84
MLXIP,217
MLXIPL,131
MLYCD,104
MMAA,321
MMAB,68
MMACHC,329
MMADHC,51
MMD,192
MMD2,217
MME,147
MMEL1,142
MMGT1,154
MMP1,309
MMP10,338
MMP11,170
MMP12,320
MMP13,271
MMP14,489
MMP15,137
MMP16,263
MMP17,232
MMP19,97
MMP2,15
MMP20,178
MMP21,97
MMP23B,113
MMP24,126
MMP25,160
MMP26,350
MMP27,126
MMP28,63
MMP3,198
MMP7,537
MMP8,65
MMP9,150
MMRN1,203
MMRN2,450
MMS19,131
MMS22L,7
MMUT,301
MN1,185
MNAT1,147
MND1,225
MNDA,566
MNS1,158
MNT,155
MNX1,145
MOAP1,82
MOB1A,184
MOB1B,213
MOB2,42
MOB3A,411
MOB3B,158
MOB3C,69
MOB4,54
MOBP,149
MOCOS,297
MOCS1,70
MOCS2,164
MOCS3,173
MOG,161
MOGAT1,134
MOGAT2,132
MOGAT3,61
MOGS,246
MOK,71
MON1A,161
MON1B,101
MON2,77
MORC1,107
MORC2,619
MORC3,366
MORC4,154
MORF4L1,121
MORF4L2,122
MORN1,31
MORN2,479
MORN3,554
MORN4,251
MORN5,233
MOS,123
MOSMO,21
MOSPD1,139
MOSPD2,349
MOSPD3,357
MOV10,265
MOV10L1,215
MOXD1,209
MPC1,387
MPC2,130
MPDU1,318
MPDZ,156
MPEG1,144
MPG,104
MPHOSPH10,111
MPHOSPH6,47
MPHOSPH8,502
MPHOSPH9,515
MPI,102
MPIG6B,287
MPL,266
MPLKIP,230
MPND,111
MPO,323
MPP1,127
MPP2,406
MPP3,48
MPP4,232
MPP7,292
MPPE1,372
MPPED1,134
MPPED2,195
MPRIP,281
MPST,120
MPV17,155
MPV17L,522
MPV17L2,80
MPZ,566
MPZL1,37
MPZL2,379
MPZL3,295
MRAP,57
MRAP2,322
MRAS,118
MRC1,279
MRC2,300
MRE11,169
MREG,125
MRFAP1,111
MRFAP1L1,172
MRGBP,46
MRGPRD,211
MRGPRE,497
MRGPRF,493
MRGPRG,369
MRGPRX1,407
MRGPRX2,172
MRGPRX3,172
MRGPRX4,262
MRI1,74
MRM1,220
MRM2,344
MRM3,133
MRNIP,303
MRO,136
MROH1,284
MROH2A,334
MROH2B,457
MROH5,307
MROH6,564
MROH7,292
MROH8,310
MROH9,121
MRPL1,224
MRPL10,49
MRPL11,531
MRPL13,214
MRPL14,289
MRPL15,167
MRPL16,188
MRPL17,113
MRPL18,136
MRPL19,186
MRPL2,194
MRPL20,188
MRPL21,36
MRPL22,228
MRPL23,155
MRPL24,212
MRPL27,233
MRPL28,51
MRPL3,104
MRPL30,231
MRPL32,272
MRPL33,8
MRPL34,306
MRPL35,203
MRPL36,342
MRPL37,142
MRPL38,79
MRPL39,455
MRPL4,205
MRPL40,123
MRPL41,88
MRPL42,161
MRPL43,89
MRPL44,277
MRPL45,199
MRPL46,137
MRPL47,403
MRPL48,454
MRPL49,77
MRPL50,304
MRPL51,133
MRPL52,139
MRPL53,137
MRPL54,227
MRPL55,294
MRPL57,266
MRPL58,330
MRPL9,414
MRPS10,608
MRPS11,200
MRPS12,323
MRPS14,58
MRPS15,404
MRPS16,60
MRPS17,154
MRPS18A,449
MRPS18B,182
MRPS18C,62
MRPS2,38
MRPS21,93
MRPS22,333
MRPS23,317
MRPS24,205
MRPS25,184
MRPS26,431
MRPS27,124
MRPS28,243
MRPS30,386
MRPS31,42
MRPS33,207
MRPS34,110
MRPS35,243
MRPS36,100
MRPS5,249
MRPS7,143
MRPS9,236
MRRF,285
MRS2,211
MRTFA,95
MRTFB,420
MRTO4,118
MS4A1,396
MS4A10,235
MS4A12,135
MS4A13,136
MS4A15,102
MS4A18,441
MS4A2,242
MS4A3,52
MS4A4A,189
MS4A4E,48
MS4A5,266
MS4A6A,97
MS4A6E,530
MS4A8,233
MSANTD1,213
MSANTD2,120
MSANTD3,222
MSANTD4,355
MSC,662
MSGN1,45
MSH2,293
MSH3,86
MSH4,318
MSH5,93
MSH6,181
MSI1,99
MSI2,202
MSL1,108
MSL2,63
MSL3,283
MSLN,62
MSMB,821
MSMO1,124
MSMP,373
MSN,272
MSR1,157
MSRA,333
MSRB1,308
MSRB2,264
MSRB3,161
MSS51,19
MST1,217
MST1R,239
MSTN,129
MSTO1,279
MSX1,186
MSX2,443
MT1A,122
MT1B,314
MT1E,89
MT1F,544
MT1G,228
MT1H,179
MT1HL1,126
MT1M,238
MT1X,233
MT2A,338
MT3,725
MT4,202
MTA1,204
MTA2,195
MTA3,28
MTAP,405
MTARC1,502
MTARC2,284
MTBP,199
MTCH1,111
MTCH2,579
MTCL1,457
MTDH,233
MTERF1,135
MTERF2,194
MTERF3,237
MTERF4,107
MTF1,396
MTF2,187
MTFMT,107
MTFP1,350
MTFR1,80
MTFR1L,292
MTFR2,37
MTG1,291
MTG2,168
MTHFD1,401
MTHFD1L,145
MTHFD2,684
MTHFD2L,187
MTHFR,896
MTHFS,453
MTHFSD,240
MTIF2,88
MTIF3,225
MTM1,126
MTMR1,213
MTMR10,279
MTMR11,152
MTMR12,177
MTMR14,287
MTMR2,104
MTMR3,622
MTMR4,553
MTMR6,122
MTMR7,148
MTMR8,186
MTMR9,164
MTNR1A,72
MTNR1B,375
MTO1,292
MTOR,85
MTPAP,99
MTPN,90
MTR,489
MTRES1,240
MTREX,175
MTRF1,332
MTRF1L,498
MTRFR,464
MTRR,212
MTSS1,200
MTSS2,274
MTTP,297
MTURN,193
MTUS1,218
MTUS2,222
MTX1,75
MTX2,93
MTX3,391
MUC1,176
MUC12,105
MUC13,510
MUC15,642
MUC16,167
MUC17,559
MUC19,146
MUC2,127
MUC20,61
MUC21,301
MUC22,319
MUC3A,311
MUC4,276
MUC5AC,187
MUC5B,223
MUC6,370
MUC7,874
MUCL1,587
MUCL3,225
MUL1,378
MUS81,368
MUSK,242
MUSTN1,168
MUTYH,228
MVB12A,221
MVB12B,323
MVD,103
MVK,229
MVP,202
MX1,223
MX2,388
MXD1,400
MXD3,107
MXD4,221
MXI1,536
MXRA5,111
MXRA7,126
MXRA8,15
MYADM,691
MYADML2,504
MYB,247
MYBBP1A,153
MYBL1,286
MYBL2,126
MYBPC1,175
MYBPC2,11
MYBPC3,200
MYBPH,208
MYBPHL,279
MYC,3
MYCBP,289
MYCBP2,151
MYCBPAP,85
MYCL,581
MYCN,581
MYCT1,176
MYD88,448
MYDGF,351
MYEF2,94
MYEOV,147
MYF5,229
MYF6,126
MYG1,274
MYH1,406
MYH10,162
MYH11,41
MYH13,525
MYH14,114
MYH15,429
MYH2,43
MYH3,313
MYH4,188
MYH6,851
MYH7,434
MYH7B,74
MYH8,360
MYH9,334
MYL1,219
MYL10,188
MYL11,534
MYL12A,403
MYL12B,200
MYL2,328
MYL3,260
MYL4,203
MYL5,23
MYL6,182
MYL6B,38
MYL7,334
MYL9,218
MYLIP,217
MYLK,350
MYLK2,468
MYLK3,491
MYLK4,506
MYMK,319
MYNN,134
MYO10,97
MYO15A,322
MYO16,510
MYO18A,448
MYO18B,209
MYO19,282
MYO1A,449
MYO1B,68
MYO1C,438
MYO1D,186
MYO1E,152
MYO1F,171
MYO1G,237
MYO1H,260
MYO3A,218
MYO3B,136
MYO5A,137
MYO5B,340
MYO5C,368
MYO6,271
MYO7A,337
MYO7B,418
MYO9A,68
MYO9B,60
MYOC,136
MYOCD,340
MYOD1,450
MYOF,243
MYOG,153
MYOM1,248
MYOM2,114
MYOM3,335
MYORG,346
MYOT,815
MYOZ1,163
MYOZ2,246
MYOZ3,152
MYPN,227
MYPOP,173
MYRF,819
MYRFL,65
MYRIP,59
MYSM1,164
MYT1,282
MYT1L,245
MZB1,398
MZF1,117
MZT1,79
MZT2A,109
MZT2B,148
N4BP1,265
N4BP2,353
N4BP2L1,216
N4BP2L2,113
N4BP3,142
N6AMT1,208
NAA11,223
NAA15,157
NAA16,197
NAA20,276
NAA25,150
NAA30,420
NAA35,264
NAA38,80
NAA40,355
NAA50,66
NAA60,392
NAA80,116
NAAA,326
NAALAD2,28
NAALADL1,325
NAALADL2,351
NAB1,470
NAB2,193
NABP1,149
NABP2,405
NACA,32
NACA2,36
NACAD,61
NACC1,171
NACC2,90
NADK,180
NADK2,222
NADSYN1,184
NAE1,173
NAF1,287
NAGA,223
NAGK,294
NAGLU,93
NAGPA,225
NAGS,544
NAIF1,333
NAIP,438
NALCN,245
NALF1,224
NALF2,268
NAMPT,57
NANOG,190
NANOGNB,137
NANOS1,112
NANOS2,276
NANOS3,94
NANP,437
NANS,125
NAP1L1,149
NAP1L2,312
NAP1L3,417
NAP1L4,249
NAP1L5,31
NAPA,14
NAPB,154
NAPEPLD,246
NAPG,508
NAPRT,364
NAPSA,637
NARF,145
NARS1,235
NARS2,415
NASP,205
NAT1,145
NAT10,157
NAT14,404
NAT16,151
NAT2,168
NAT8,162
NAT8B,125
NAT8L,404
NAT9,236
NATD1,144
NAV1,111
NAV2,313
NAV3,732
NAXD,94
NAXE,341
NBAS,191
NBEA,34
NBEAL1,93
NBEAL2,379
NBL1,247
NBN,182
NBPF1,51
NBPF11,591
NBPF12,222
NBPF14,293
NBPF15,205
NBPF3,109
NBPF8,1031
NBPF9,432
NBR1,158
NCALD,494
NCAM1,165
NCAM2,173
NCAN,19
NCAPD2,86
NCAPD3,269
NCAPG,328
NCAPG2,97
NCAPH,195
NCAPH2,312
NCBP1,194
NCBP2,49
NCBP3,358
NCCRP1,124
NCDN,147
NCEH1,152
NCF1,245
NCF2,183
NCF4,115
NCK1,633
NCK2,230
NCKAP1,497
NCKAP1L,270
NCKAP5,159
NCKAP5L,227
NCKIPSD,89
NCL,507
NCLN,178
NCMAP,41
NCOA1,197
NCOA2,73
NCOA3,154
NCOA4,32
NCOA5,227
NCOA6,190
NCOA7,121
NCOR1,12
NCOR2,636
NCR1,508
NCR2,285
NCR3,356
NCR3LG1,56
NCS1,211
NCSTN,142
NDC1,251
NDC80,32
NDE1,382
NDEL1,267
NDFIP1,100
NDFIP2,549
NDN,260
NDNF,164
NDOR1,210
NDP,128
NDRG1,21
NDRG2,191
NDRG3,248
NDRG4,296
NDST1,337
NDST2,82
NDST3,9
NDST4,198
NDUFA1,248
NDUFA10,244
NDUFA12,537
NDUFA2,20
NDUFA3,213
NDUFA4,129
NDUFA4L2,137
NDUFA5,34
NDUFA6,266
NDUFA7,73
NDUFA8,163
NDUFA9,85
NDUFAB1,36
NDUFAF1,157
NDUFAF2,146
NDUFAF3,71
NDUFAF4,102
NDUFAF5,84
NDUFAF6,351
NDUFAF7,256
NDUFAF8,15
NDUFB1,412
NDUFB10,88
NDUFB11,121
NDUFB2,222
NDUFB3,526
NDUFB4,89
NDUFB5,258
NDUFB6,178
NDUFB7,128
NDUFB9,110
NDUFC1,250
NDUFC2,153
NDUFS1,202
NDUFS2,287
NDUFS3,180
NDUFS4,423
NDUFS5,675
NDUFS6,110
NDUFS7,208
NDUFS8,58
NDUFV1,448
NDUFV2,176
NDUFV3,226
NEB,182
NEBL,388
NECAB1,122
NECAB2,292
NECAB3,880
NECAP1,41
NECAP2,129
NECTIN1,100
NECTIN2,119
NECTIN3,252
NECTIN4,262
NEDD1,51
NEDD4,133
NEDD4L,249
NEDD8,103
NEDD9,319
NEFH,94
NEFL,390
NEFM,543
NEGR1,233
NEIL1,158
NEIL2,253
NEIL3,85
NEK1,185
NEK10,244
NEK11,76
NEK2,113
NEK3,30
NEK4,405
NEK5,662
NEK6,165
NEK7,188
NEK8,194
NEK9,118
NELFA,31
NELFB,12
NELFCD,84
NELFE,178
NELL1,177
NELL2,160
NEMF,282
NEMP1,323
NEMP2,297
NENF,64
NEO1,242
NEPRO,107
NES,467
NET1,174
NETO1,430
NETO2,77
NEU1,260
NEU2,308
NEU3,133
NEU4,1043
NEURL1,60
NEURL1B,605
NEURL2,210
NEURL4,101
NEUROD1,310
NEUROD2,271
NEUROD4,162
NEUROD6,93
NEUROG1,215
NEUROG2,375
NEUROG3,474
NEXMIF,355
NEXN,212
NF1,172
NF2,338
NFAM1,376
NFASC,166
NFAT5,443
NFATC1,383
NFATC2,540
NFATC2IP,207
NFATC3,443
NFATC4,203
NFE2,304
NFE2L1,132
NFE2L2,350
NFE2L3,82
NFE4,334
NFIA,148
NFIB,57
NFIC,385
NFIL3,57
NFIX,715
NFKB1,272
NFKB2,50
NFKBIA,295
NFKBIB,124
NFKBID,730
NFKBIE,175
NFKBIL1,478
NFKBIZ,188
NFRKB,204
NFS1,66
NFU1,414
NFX1,121
NFXL1,266
NFYA,135
NFYB,100
NFYC,32
NGB,202
NGDN,91
NGEF,95
NGF,72
NGFR,393
NGLY1,118
NGRN,86
NHEJ1,299
NHERF1,314
NHERF2,695
NHERF4,82
NHLH1,216
NHLH2,302
NHLRC1,298
NHLRC2,157
NHLRC3,84
NHLRC4,325
NHP2,227
NHS,388
NHSL1,566
NHSL2,96
NIBAN1,411
NIBAN2,362
NIBAN3,308
NICN1,178
NID1,193
NID2,126
NIF3L1,208
NIFK,152
NIM1K,851
NIN,209
NINJ1,159
NINJ2,397
NINL,136
NIP7,119
NIPA1,127
NIPA2,270
NIPAL1,294
NIPAL2,239
NIPAL3,81
NIPAL4,667
NIPBL,264
NIPSNAP1,81
NIPSNAP2,463
NIPSNAP3A,61
NIPSNAP3B,155
NISCH,104
NIT1,285
NIT2,132
NKAIN1,214
NKAIN2,126
NKAIN3,383
NKAIN4,567
NKAP,153
NKAPD1,44
NKAPL,633
NKD1,109
NKD2,228
NKG7,380
NKIRAS1,94
NKIRAS2,395
NKPD1,148
NKRF,198
NKTR,16
NKX1-1,157
NKX1-2,2
NKX2-1,238
NKX2-2,491
NKX2-3,355
NKX2-4,31
NKX2-5,171
NKX2-6,123
NKX2-8,80
NKX3-1,423
NKX3-2,147
NKX6-1,153
NKX6-2,229
NKX6-3,200
NLE1,163
NLGN1,90
NLGN2,728
NLGN3,153
NLGN4X,244
NLGN4Y,172
NLK,72
NLN,224
NLRC3,493
NLRC4,195
NLRC5,468
NLRP1,458
NLRP10,367
NLRP11,385
NLRP12,474
NLRP13,146
NLRP14,165
NLRP2,133
NLRP3,222
NLRP4,183
NLRP5,435
NLRP6,258
NLRP7,156
NLRP8,347
NLRP9,274
NLRX1,185
NMB,147
NMBR,1062
NMD3,146
NME1,218
NME2,866
NME3,196
NME4,394
NME5,195
NME6,270
NME7,276
NME8,78
NME9,80
NMI,260
NMNAT1,153
NMNAT2,243
NMNAT3,469
NMRAL1,419
NMRK1,273
NMRK2,138
NMS,89
NMT1,324
NMT2,111
NMU,137
NMUR1,175
NMUR2,55
NNAT,101
NNMT,607
NNT,184
NOA1,182
NOB1,413
NOBOX,435
NOC2L,157
NOC3L,153
NOC4L,98
NOCT,323
NOD1,43
NOD2,152
NODAL,66
NOG,74
NOL10,310
NOL11,49
NOL12,448
NOL3,216
NOL4,240
NOL4L,50
NOL6,60
NOL7,35
NOL8,90
NOL9,103
NOLC1,67
NOM1,106
NOMO3,179
NONO,211
NOP14,12
NOP16,83
NOP2,42
NOP53,55
NOP56,243
NOP58,102
NOP9,271
NOPCHAP1,56
NOS1,91
NOS1AP,151
NOS2,289
NOS3,125
NOSIP,336
NOSTRIN,254
NOTCH1,428
NOTCH2,179
NOTCH2NLA,108
NOTCH3,306
NOTCH4,748
NOTO,450
NOTUM,150
NOVA1,721
NOVA2,191
NOX1,207
NOX3,81
NOX4,243
NOXA1,209
NOXO1,383
NOXRED1,116
NPAP1,183
NPAS1,348
NPAS2,395
NPAS3,105
NPAS4,675
NPAT,158
NPB,214
NPBWR1,262
NPBWR2,195
NPC1,353
NPC1L1,163
NPC2,77
NPDC1,188
NPEPL1,226
NPEPPS,68
NPFF,263
NPFFR1,200
NPFFR2,88
NPHP1,253
NPHP3,80
NPHP4,561
NPHS1,301
NPHS2,236
NPIPA8,374
NPL,137
NPLOC4,26
NPM1,152
NPM2,15
NPM3,125
NPNT,295
NPPA,416
NPPB,265
NPPC,514
NPR1,592
NPR2,124
NPR3,243
NPRL2,685
NPRL3,611
NPS,231
NPSR1,202
NPTN,162
NPTX1,160
NPTX2,156
NPTXR,305
NPVF,219
NPW,139
NPY,404
NPY1R,364
NPY2R,438
NPY4R,417
NPY5R,76
NQO1,670
NQO2,341
NR0B1,224
NR0B2,317
NR1D1,323
NR1D2,167
NR1H2,253
NR1H3,392
NR1H4,341
NR1I2,258
NR1I3,428
NR2C1,162
NR2C2,385
NR2C2AP,246
NR2E1,146
NR2E3,179
NR2F1,176
NR2F2,179
NR2F6,200
NR3C1,336
NR3C2,295
NR4A1,272
NR4A2,326
NR4A3,177
NR5A1,199
NR5A2,503
NR6A1,248
NRAP,172
NRARP,383
NRAS,117
NRBF2,308
NRBP1,640
NRBP2,483
NRCAM,87
NRDC,95
NRDE2,51
NREP,215
NRF1,343
NRG1,294
NRG2,80
NRG3,196
NRG4,172
NRGN,431
NRIP1,225
NRIP2,201
NRIP3,374
NRK,127
NRL,458
NRM,337
NRN1,341
NRN1L,365
NRP1,4
NRP2,103
NRROS,95
NRSN1,265
NRSN2,270
NRTN,352
NRXN1,527
NRXN2,635
NRXN3,1033
NSA2,205
NSD1,78
NSD2,425
NSD3,162
NSDHL,245
NSF,544
NSFL1C,120
NSG1,324
NSG2,443
NSL1,388
NSMAF,90
NSMCE1,105
NSMCE2,102
NSMCE3,112
NSMCE4A,180
NSMF,138
NSRP1,106
NSUN2,105
NSUN3,147
NSUN4,473
NSUN5,105
NSUN6,16
NSUN7,173
NT5C,288
NT5C1A,137
NT5C1B,660
NT5C2,235
NT5C3A,247
NT5C3B,38
NT5DC1,52
NT5DC2,71
NT5DC3,455
NT5DC4,263
NT5E,213
NT5M,356
NTAN1,288
NTAQ1,93
NTF3,214
NTF4,290
NTHL1,377
NTM,45
NTMT1,92
NTMT2,247
NTN1,197
NTN3,42
NTN4,86
NTN5,191
NTNG1,473
NTNG2,289
NTPCR,347
NTRK1,113
NTRK2,194
NTRK3,197
NTS,170
NTSR1,376
NTSR2,116
NUAK1,213
NUAK2,108
NUB1,147
NUBP1,380
NUBP2,99
NUBPL,110
NUCB1,199
NUCB2,345
NUCKS1,206
NUDC,205
NUDCD1,93
NUDCD2,112
NUDCD3,179
NUDT1,138
NUDT10,146
NUDT11,192
NUDT12,196
NUDT13,226
NUDT14,143
NUDT15,250
NUDT16,142
NUDT16L1,225
NUDT17,95
NUDT18,321
NUDT19,199
NUDT2,288
NUDT21,322
NUDT22,201
NUDT3,502
NUDT4,336
NUDT5,375
NUDT6,286
NUDT7,197
NUDT8,377
NUDT9,54
NUF2,34
NUFIP1,48
NUFIP2,142
NUGGC,290
NUMA1,84
NUMB,665
NUMBL,27
NUP107,98
NUP133,103
NUP153,230
NUP155,66
NUP160,101
NUP188,79
NUP205,38
NUP210,157
NUP210L,29
NUP214,118
NUP35,358
NUP37,45
NUP42,99
NUP43,280
NUP50,206
NUP54,77
NUP58,54
NUP62CL,407
NUP85,51
NUP88,46
NUP93,28
NUP98,43
NUPR1,122
NUPR2,344
NUS1,299
NUSAP1,47
NUTF2,28
NUTM2F,114
NUTM2G,514
NVL,137
NWD1,589
NWD2,527
NXF1,256
NXF2,551
NXF2B,242
NXF3,421
NXN,299
NXNL1,209
NXNL2,561
NXPE1,472
NXPE2,290
NXPE3,255
NXPE4,263
NXPH1,384
NXPH2,52
NXPH3,166
NXPH4,638
NXT1,195
NXT2,335
NYAP1,328
NYAP2,245
NYNRIN,129
NYX,180
OAF,531
OARD1,174
OAS1,176
OAS2,177
OAS3,70
OASL,161
OAT,345
OAZ1,34
OAZ2,450
OAZ3,512
OBI1,33
OBP2A,416
OBP2B,151
OBSCN,411
OBSL1,226
OC90,349
OCA2,453
OCEL1,105
OCIAD1,378
OCIAD2,173
OCLN,224
OCM,373
OCM2,128
OCRL,103
OCSTAMP,245
ODAD1,326
ODAD2,447
ODAD3,359
ODAD4,366
ODAM,145
ODAPH,227
ODC1,83
ODF1,178
ODF2,414
ODF2L,160
ODF4,144
ODR4,107
OFD1,228
OGA,145
OGDH,69
OGDHL,226
OGFOD1,392
OGFOD2,570
OGFOD3,125
OGFR,465
OGFRL1,443
OGG1,121
OGN,465
OGT,57
OIP5,361
OIT3,80
OLA1,87
OLAH,288
OLFM1,654
OLFM2,110
OLFM3,91
OLFM4,119
OLFML1,447
OLFML2A,421
OLFML2B,64
OLFML3,294
OLIG1,351
OLIG2,125
OLIG3,169
OLR1,165
OMA1,83
OMD,218
OMG,55
OMP,316
ONECUT1,20
ONECUT2,111
ONECUT3,283
OOEP,362
OOSP1,127
OOSP2,139
OPA1,145
OPA3,645
OPALIN,238
OPCML,278
OPHN1,302
OPLAH,233
OPN1LW,184
OPN1SW,465
OPN3,144
OPN4,404
OPN5,230
OPRD1,73
OPRK1,71
OPRL1,418
OPRM1,429
OPRPN,228
OPTC,740
OPTN,121
OR10A2,245
OR10A3,307
OR10A4,422
OR10A5,456
OR10A6,361
OR10A7,103
OR10AD1,247
OR10AG1,183
OR10C1,500
OR10G2,153
OR10G3,196
OR10G4,271
OR10G7,427
OR10G8,97
OR10G9,4
OR10H1,478
OR10H2,391
OR10H3,47
OR10H4,270
OR10H5,223
OR10J1,496
OR10J3,367
OR10J5,111
OR10K1,192
OR10K2,263
OR10P1,513
OR10Q1,364
OR10R2,450
OR10S1,241
OR10T2,485
OR10V1,338
OR10W1,276
OR10X1,122
OR10Z1,160
OR11A1,124
OR11G2,261
OR11H4,184
OR11H6,214
OR11L1,497
OR12D2,456
OR12D3,95
OR13A1,805
OR13C2,113
OR13C3,57
OR13C4,46
OR13C5,188
OR13C8,245
OR13C9,157
OR13D1,174
OR13F1,339
OR13G1,119
OR13H1,202
OR13J1,47
OR14A16,146
OR14C36,436
OR14I1,167
OR14J1,149
OR1A1,360
OR1A2,189
OR1B1,240
OR1C1,396
OR1D2,127
OR1D5,207
OR1E1,515
OR1E2,285
OR1F1,378
OR1G1,334
OR1I1,48
OR1J1,143
OR1J2,105
OR1J4,188
OR1K1,288
OR1L1,154
OR1L3,203
OR1L4,417
OR1L6,147
OR1L8,373
OR1M1,322
OR1N1,420
OR1N2,252
OR1Q1,99
OR1S1,225
OR1S2,101
OR2A1,276
OR2A12,274
OR2A14,208
OR2A2,205
OR2A25,178
OR2A42,117
OR2A5,518
OR2AE1,337
OR2AG1,84
OR2AG2,328
OR2AK2,115
OR2AP1,523
OR2AT4,257
OR2B11,430
OR2B2,162
OR2B3,125
OR2B6,166
OR2C1,346
OR2C3,79
OR2D2,279
OR2D3,136
OR2F1,200
OR2F2,25
OR2G2,214
OR2G3,349
OR2G6,284
OR2H1,230
OR2H2,412
OR2J2,417
OR2J3,229
OR2K2,446
OR2L13,116
OR2L2,394
OR2L3,187
OR2L5,41
OR2L8,412
OR2M2,246
OR2M3,252
OR2M4,339
OR2M5,79
OR2M7,71
OR2S2,702
OR2T1,199
OR2T10,177
OR2T11,233
OR2T12,235
OR2T2,361
OR2T27,105
OR2T29,199
OR2T33,461
OR2T35,154
OR2T4,187
OR2T5,198
OR2T6,276
OR2T8,577
OR2V1,447
OR2V2,316
OR2W1,353
OR2W3,537
OR2Y1,138
OR2Z1,228
OR3A1,16
OR3A2,120
OR3A3,301
OR4A15,309
OR4A16,424
OR4A47,489
OR4A5,115
OR4B1,108
OR4C11,306
OR4C12,96
OR4C13,271
OR4C15,132
OR4C16,485
OR4C3,406
OR4C45,370
OR4C46,56
OR4C6,328
OR4D1,295
OR4D10,353
OR4D11,120
OR4D2,291
OR4D5,199
OR4D6,265
OR4D9,137
OR4E2,261
OR4F15,318
OR4F17,393
OR4F4,246
OR4F5,602
OR4F6,109
OR4K1,274
OR4K13,252
OR4K14,314
OR4K15,183
OR4K17,203
OR4K2,140
OR4K5,629
OR4L1,7
OR4M1,51
OR4M2,426
OR4N2,203
OR4N4,213
OR4N5,560
OR4P4,77
OR4Q3,163
OR4S1,211
OR4S2,137
OR4X1,105
OR4X2,433
OR51A2,205
OR51A4,392
OR51A7,418
OR51B2,31
OR51B4,433
OR51B5,59
OR51B6,340
OR51D1,106
OR51E1,39
OR51E2,239
OR51F1,150
OR51F2,449
OR51G1,139
OR51G2,334
OR51I1,148
OR51I2,186
OR51L1,399
OR51M1,162
OR51Q1,475
OR51S1,422
OR51T1,114
OR51V1,220
OR52A1,294
OR52A5,163
OR52B2,405
OR52B4,286
OR52B6,192
OR52D1,145
OR52E2,115
OR52E4,68
OR52E6,151
OR52E8,162
OR52H1,148
OR52I1,381
OR52I2,381
OR52J3,503
OR52K1,195
OR52K2,255
OR52L1,394
OR52M1,623
OR52N1,160
OR52N2,250
OR52N4,240
OR52N5,235
OR52R1,223
OR52W1,148
OR56A1,606
OR56A3,201
OR56A4,71
OR56A5,182
OR56B1,330
OR56B4,665
OR5A1,418
OR5A2,129
OR5AC2,29
OR5AK2,19
OR5AN1,95
OR5AP2,232
OR5AR1,321
OR5AS1,89
OR5AU1,333
OR5B12,91
OR5B17,190
OR5B2,134
OR5B21,131
OR5B3,550
OR5C1,167
OR5D13,522
OR5D14,538
OR5D16,50
OR5D18,114
OR5F1,7
OR5H2,342
OR5H6,307
OR5I1,119
OR5J2,285
OR5K1,127
OR5K2,173
OR5K3,368
OR5K4,80
OR5L1,153
OR5L2,498
OR5M1,262
OR5M10,422
OR5M11,96
OR5M3,440
OR5M8,172
OR5M9,373
OR5P2,203
OR5P3,308
OR5T1,194
OR5T2,147
OR5T3,33
OR5V1,361
OR5W2,211
OR6A2,169
OR6B1,324
OR6B2,546
OR6B3,333
OR6C1,174
OR6C2,133
OR6C3,62
OR6C4,258
OR6C6,214
OR6C65,190
OR6C68,266
OR6C70,20
OR6C74,294
OR6C75,445
OR6C76,206
OR6F1,111
OR6K2,309
OR6K3,702
OR6K6,516
OR6M1,196
OR6N1,71
OR6N2,87
OR6P1,577
OR6Q1,173
OR6S1,892
OR6T1,175
OR6V1,125
OR6X1,65
OR6Y1,149
OR7A10,381
OR7A17,331
OR7A5,531
OR7C1,126
OR7C2,186
OR7D2,487
OR7D4,191
OR7E24,286
OR7G1,304
OR7G2,329
OR7G3,82
OR8A1,402
OR8B12,156
OR8B2,242
OR8B3,96
OR8B4,208
OR8B8,191
OR8D1,260
OR8D2,325
OR8D4,94
OR8G1,332
OR8G2P,413
OR8G5,25
OR8H1,186
OR8H2,100
OR8H3,8
OR8I2,179
OR8J1,380
OR8J3,649
OR8K1,186
OR8K3,214
OR8K5,388
OR8S1,437
OR8U1,467
OR8U3,322
OR9A2,193
OR9A4,320
OR9G1,716
OR9G4,658
OR9I1,186
OR9K2,207
OR9Q1,172
OR9Q2,516
ORAI1,460
ORAI2,502
ORAI3,374
ORC1,4
ORC2,58
ORC3,519
ORC4,383
ORC5,124
ORC6,127
ORM1,368
ORM2,451
ORMDL1,178
ORMDL2,136
ORMDL3,471
OS9,113
OSBP,123
OSBP2,148
OSBPL10,220
OSBPL11,325
OSBPL1A,497
OSBPL2,119
OSBPL3,315
OSBPL5,215
OSBPL6,313
OSBPL7,99
OSBPL8,250
OSBPL9,350
OSCAR,587
OSCP1,256
OSER1,194
OSGEP,90
OSGEPL1,70
OSGIN1,138
OSGIN2,128
OSM,103
OSMR,63
OSR1,181
OSR2,248
OST4,112
OSTC,223
OSTF1,151
OSTM1,521
OSTN,246
OTC,350
OTOA,216
OTOF,130
OTOG,146
OTOGL,43
OTOL1,321
OTOP1,74
OTOP2,59
OTOP3,163
OTOR,83
OTOS,323
OTP,250
OTUB1,478
OTUB2,78
OTUD1,207
OTUD3,194
OTUD4,90
OTUD5,123
OTUD6A,101
OTUD6B,87
OTUD7A,516
OTUD7B,83
